timestamp,open,high,low,close,volume
2023-07-05 13:15:00,30289.13,30315.92,30221.39,30223.99,157.282716
2023-07-05 13:30:00,30223.99,30368.32,30193.86,30368.32,102.548148
2023-07-05 13:45:00,30368.32,30379.24,30313.02,30354.54,73.00659
2023-07-05 14:00:00,30354.54,30406.3,30333.99,30343.09,90.506919
2023-07-05 14:15:00,30343.09,30441.13,30343.09,30396.38,35.692335
2023-07-05 14:30:00,30396.38,30440.98,30392.79,30433.98,89.261418
2023-07-05 14:45:00,30433.98,30439.99,30386.0,30414.36,55.910031
2023-07-05 15:00:00,30414.36,30419.06,30333.99,30333.99,96.351745
2023-07-05 15:15:00,30333.99,30373.99,30275.97,30372.16,90.499623
2023-07-05 15:30:00,30372.16,30372.17,30240.32,30331.85,108.658333
2023-07-05 15:45:00,30331.85,30379.73,30317.99,30356.31,66.448195
2023-07-05 16:00:00,30356.31,30394.0,30333.99,30385.5,54.944869
2023-07-05 16:15:00,30385.5,30455.8,30383.99,30448.97,58.01395
2023-07-05 16:30:00,30448.97,30448.98,30421.87,30443.99,44.796266
2023-07-05 16:45:00,30443.99,30472.36,30425.41,30465.99,37.813419
2023-07-05 17:00:00,30465.99,30525.44,30452.2,30508.15,39.520707
2023-07-05 17:15:00,30508.15,30581.59,30484.48,30573.99,101.341979
2023-07-05 17:30:00,30573.99,30573.99,30494.94,30512.46,39.622568
2023-07-05 17:45:00,30512.46,30527.99,30506.0,30525.16,35.730606
2023-07-05 18:00:00,30525.16,30593.24,30512.66,30540.73,61.426419
2023-07-05 18:15:00,30540.73,30543.09,30449.72,30465.99,93.943938
2023-07-05 18:30:00,30465.99,30488.31,30442.25,30448.38,33.187688
2023-07-05 18:45:00,30448.38,30503.14,30440.0,30503.14,26.829766
2023-07-05 19:00:00,30503.14,30507.98,30471.0,30505.82,28.774154
2023-07-05 19:15:00,30505.82,30519.99,30493.99,30501.99,19.479178
2023-07-05 19:30:00,30501.99,30531.13,30491.99,30493.5,20.046728
2023-07-05 19:45:00,30493.5,30524.2,30428.56,30430.75,69.524988
2023-07-05 20:00:00,30430.75,30463.51,30392.84,30434.49,51.805526
2023-07-05 20:15:00,30434.49,30469.8,30426.4,30464.39,18.879974
2023-07-05 20:30:00,30464.39,30495.99,30459.57,30493.99,12.383871
2023-07-05 20:45:00,30493.99,30493.99,30462.33,30462.33,18.176542
2023-07-05 21:00:00,30462.33,30475.9,30445.99,30449.99,43.105526
2023-07-05 21:15:00,30449.99,30491.72,30449.99,30491.72,28.062508
2023-07-05 21:30:00,30491.72,30492.65,30421.62,30456.69,32.249677
2023-07-05 21:45:00,30456.69,30468.0,30431.05,30468.0,11.150434
2023-07-05 22:00:00,30468.0,30481.36,30444.43,30470.78,15.741508
2023-07-05 22:15:00,30470.78,30505.0,30455.93,30455.93,21.681889
2023-07-05 22:30:00,30455.93,30461.92,30419.63,30433.48,39.985157
2023-07-05 22:45:00,30433.48,30449.9,30386.95,30437.11,46.274134
2023-07-05 23:00:00,30437.11,30443.99,30390.26,30435.37,56.064969
2023-07-05 23:15:00,30435.37,30497.98,30435.37,30495.99,26.955421
2023-07-05 23:30:00,30495.99,30527.15,30480.21,30525.71,22.487129
2023-07-05 23:45:00,30525.71,30539.39,30485.99,30502.53,60.503327
2023-07-06 00:00:00,30502.53,30502.54,30443.16,30443.17,40.346109
2023-07-06 00:15:00,30443.17,30529.17,30435.65,30506.0,61.976844
2023-07-06 00:30:00,30506.0,30506.0,30401.85,30416.78,70.433877
2023-07-06 00:45:00,30416.78,30425.48,30390.64,30410.36,31.725437
2023-07-06 01:00:00,30410.36,30425.4,30394.05,30421.5,29.134963
2023-07-06 01:15:00,30421.5,30421.51,30334.0,30394.36,59.030637
2023-07-06 01:30:00,30394.36,30420.0,30391.22,30412.88,51.041238
2023-07-06 01:45:00,30412.88,30477.39,30412.88,30475.93,64.470961
2023-07-06 02:00:00,30475.93,30563.95,30475.93,30509.99,87.948164
2023-07-06 02:15:00,30509.99,30527.99,30460.01,30484.01,51.256448
2023-07-06 02:30:00,30484.01,30521.99,30482.56,30482.57,27.361646
2023-07-06 02:45:00,30482.57,30491.98,30465.99,30473.08,25.410062
2023-07-06 03:00:00,30473.08,30486.43,30464.99,30486.43,18.550482
2023-07-06 03:15:00,30486.43,30511.99,30485.99,30502.84,13.057438
2023-07-06 03:30:00,30502.84,30523.56,30502.83,30517.56,20.095426
2023-07-06 03:45:00,30517.56,30517.57,30496.55,30496.55,8.981866
2023-07-06 04:00:00,30496.55,30504.07,30487.35,30503.86,9.245166
2023-07-06 04:15:00,30503.86,30539.54,30503.85,30509.04,39.454795
2023-07-06 04:30:00,30509.04,30513.63,30485.99,30486.89,7.020772
2023-07-06 04:45:00,30486.89,30486.89,30452.59,30465.99,19.908551
2023-07-06 05:00:00,30465.99,30466.83,30440.8,30440.8,21.954179
2023-07-06 05:15:00,30440.8,30479.99,30440.8,30479.99,13.64894
2023-07-06 05:30:00,30479.99,30594.12,30479.98,30577.83,59.583955
2023-07-06 05:45:00,30577.83,30627.85,30550.58,30582.0,56.381502
2023-07-06 06:00:00,30582.0,30596.8,30560.1,30562.89,23.583539
2023-07-06 06:15:00,30562.89,30643.84,30562.89,30608.81,47.37508
2023-07-06 06:30:00,30608.81,30638.16,30608.81,30638.16,49.259187
2023-07-06 06:45:00,30638.16,30724.86,30638.15,30692.01,119.721609
2023-07-06 07:00:00,30692.01,30739.68,30691.24,30739.5,70.331434
2023-07-06 07:15:00,30739.5,30792.89,30723.49,30772.69,58.220775
2023-07-06 07:30:00,30772.69,30853.89,30772.69,30830.83,84.041438
2023-07-06 07:45:00,30830.83,30846.57,30774.41,30801.0,53.608191
2023-07-06 08:00:00,30801.0,30851.89,30779.29,30789.36,62.873696
2023-07-06 08:15:00,30789.36,30819.52,30789.36,30808.5,36.676485
2023-07-06 08:30:00,30808.5,30970.0,30805.4,30969.99,138.784086
2023-07-06 08:45:00,30969.99,31357.99,30969.99,31327.67,509.870081
2023-07-06 09:00:00,31327.67,31520.04,31311.56,31322.28,539.578791
2023-07-06 09:15:00,31322.28,31431.99,31322.28,31373.99,166.261457
2023-07-06 09:30:00,31373.99,31431.51,31076.8,31144.69,484.130762
2023-07-06 09:45:00,31144.69,31204.42,31025.4,31063.5,199.651111
2023-07-06 10:00:00,31063.5,31141.42,31061.51,31126.01,85.66503
2023-07-06 10:15:00,31126.01,31146.55,31107.28,31126.9,77.077405
2023-07-06 10:30:00,31126.9,31192.83,31065.36,31173.18,105.586764
2023-07-06 10:45:00,31173.18,31273.54,31143.51,31229.5,116.53605
2023-07-06 11:00:00,31229.5,31263.14,31173.71,31188.16,122.887642
2023-07-06 11:15:00,31188.16,31208.92,31168.82,31198.42,47.673304
2023-07-06 11:30:00,31198.42,31198.53,31072.59,31072.59,80.916232
2023-07-06 11:45:00,31072.59,31102.65,30690.0,30843.5,662.364528
2023-07-06 12:00:00,30843.5,30882.49,30620.03,30749.5,282.451435
2023-07-06 12:15:00,30749.5,30760.09,30658.19,30707.5,108.548601
2023-07-06 12:30:00,30707.5,30717.33,30493.75,30593.5,272.761516
2023-07-06 12:45:00,30593.5,30644.6,30523.5,30600.19,66.669809
2023-07-06 13:00:00,30600.19,30662.86,30578.32,30620.0,95.917341
2023-07-06 13:15:00,30620.0,30635.5,30581.5,30599.5,98.521248
2023-07-06 13:30:00,30599.5,30601.5,30420.67,30467.51,169.793013
2023-07-06 13:45:00,30467.51,30540.0,30305.0,30363.18,312.801615
2023-07-06 14:00:00,30363.18,30429.49,30155.01,30317.68,428.211861
2023-07-06 14:15:00,30317.68,30318.95,30032.01,30039.36,320.255827
2023-07-06 14:30:00,30039.36,30183.83,29870.0,30169.95,669.062263
2023-07-06 14:45:00,30169.95,30219.97,30062.51,30219.41,196.09696
2023-07-06 15:00:00,30219.41,30219.42,30078.22,30115.01,153.503909
